"","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","business_status","name","place_id","plus_code.compound_code","plus_code.global_code","vicinity","rating","permanently_closed"
"499",  1.255179,103.821811,  1.255980,103.829682,  1.252775,103.815245,"OPERATIONAL","Resorts World Sentosa","ChIJLR75v_0b2jERJrR28stYwMU",7R4C+3P Singapore,6PH57R4C+3P,"8 Sentosa Gateway",4.6,NA
"500",  1.254042,103.823808,  1.257798,103.828428,  1.252041,103.819104,"OPERATIONAL","Universal Studios Singapore","ChIJQ6MVplUZ2jERn1LmNH0DlDA",7R3F+JG Singapore,6PH57R3F+JG,"8 Sentosa Gateway",4.6,NA
"501",  1.250347,103.827334,  1.251665,103.828632,  1.248967,103.825934,"OPERATIONAL","Sentosa Development Corporation","ChIJCY9OVf4b2jERUpSqNgjnpBQ",7R2G+4W Singapore,6PH57R2G+4W,"39 Artillery Avenue",3.9,NA
"502",  1.273294,103.828145,  1.274476,103.829521,  1.271778,103.826823,"OPERATIONAL","Church of St Teresa","ChIJTaXO02YZ2jERMhbMdG-cAw4",7RFH+87 Singapore,6PH57RFH+87,"510 Kampong Bahru Road, Maris Stella Christian Seamen Mission, Singapore",4.6,NA
"503",  1.255778,103.819330,  1.257127,103.820679,  1.254429,103.817981,"OPERATIONAL","Festive Walk","ChIJkRh7fv4b2jER9HF6PFKJC6M",7R49+8P Singapore,6PH57R49+8P,"Singapore",4.3,NA
"504",  1.255398,103.816518,  1.256929,103.821746,  1.252773,103.813975,"OPERATIONAL","Sentosa 4D AdventureLand","ChIJOan9r_4b2jERQE_CFsBdhN4",7R48+5J Singapore,6PH57R48+5J,"51B Imbiah Road",4.0,NA
"505",  1.252961,103.815837,  1.254274,103.817153,  1.251576,103.814455,"OPERATIONAL","Gogreen Segway Eco Adventure","ChIJX2S0Sv8b2jERoaBQCCem44w",7R38+58 Singapore,6PH57R38+58,"51 Siloso Beach Walk",3.6,NA
"506",  1.258897,103.819902,  1.260246,103.821251,  1.257548,103.818553,"OPERATIONAL","Royal Albatross - Luxury Tall Ship","ChIJi454DP0b2jERDzqAZnYncek",7R59+HX Singapore,6PH57R59+HX,"8 Sentosa Gateway",4.6,NA
"507",  1.258165,103.817956,  1.259484,103.819323,  1.256786,103.816625,"CLOSED_TEMPORARILY","Ocean Restaurant","ChIJJyodxP0b2jERvwv6K_-NPY8",7R59+75 Singapore,6PH57R59+75,"Equarius Hotel, 22 Sentosa Gateway, B1M, #B1-455 & 456",4.0,TRUE
"508",  1.258124,103.811537,  1.259225,103.813010,  1.256527,103.810312,"OPERATIONAL","Trickeye @ Southside","ChIJlRa8x_0b2jERH7T4WjNR_Qk",7R56+6J Singapore,6PH57R56+6J,"80 Siloso Road, Southside Interim Market Blk B # 01, #04",4.2,NA
"509",  1.257715,103.817938,  1.259064,103.819287,  1.256366,103.816590,"OPERATIONAL","Adventure Cove Waterpark","ChIJS0Dhxf0b2jERAuG9YaPrYjA",7R59+35 Singapore,6PH57R59+35,"8 Sentosa Gateway, Sentosa Island",4.3,NA
"510",  1.258321,103.820515,  1.259702,103.821850,  1.257004,103.819152,"OPERATIONAL","S.E.A. Aquarium","ChIJj-3Cq_0b2jERJv2MBkSVsPQ",7R5C+86 Singapore,6PH57R5C+86,"8 Sentosa Gateway, Sentosa Island",4.6,NA
"511",  1.256752,103.820331,  1.258101,103.821680,  1.255403,103.818982,"OPERATIONAL","Marine Life Park","ChIJkRh7fv4b2jEReRI7dnChCPg",7R4C+P4 Singapore,6PH57R4C+P4,"8 Sentosa Gateway",4.5,NA
"512",  1.255843,103.817398,  1.256848,103.818686,  1.254150,103.815988,"OPERATIONAL","Sentosa Nature Discovery","ChIJs5SWl_4b2jEREuxNT9wdNb8",7R48+8X Singapore,6PH57R48+8X,"51 Imbiah Road",4.4,NA
"513",  1.255417,103.816495,  1.256639,103.817873,  1.253941,103.815175,"OPERATIONAL","Sentosa CineBlast","ChIJA3CRt_4b2jER1z3cqsb-kGg",7R48+5H Singapore,6PH57R48+5H,"51B Imbiah Road",4.8,NA
"514",  1.256870,103.821551,  1.258219,103.822900,  1.255521,103.820202,"OPERATIONAL","Malaysian Food Street","ChIJ-zfHAlYZ2jERiAI7Ev9Rga8",7R4C+PJ Singapore,6PH57R4C+PJ,"Resorts World Sentosa 8 Sentosa Gateway, Waterfront, Level 1",3.7,NA
"515",  1.255798,103.820261,  1.257147,103.821610,  1.254449,103.818912,"OPERATIONAL","Lake of Dreams","ChIJydOREv4b2jER1A3SoHvEtFM",7R4C+84 Singapore,6PH57R4C+84,"32 Sentosa Gateway",4.1,NA
"516",  1.254049,103.817595,  1.255563,103.818797,  1.252865,103.816099,"OPERATIONAL","Images of Singapore LIVE","ChIJea1DBf8b2jERedMZYR9YXBI",7R39+J2 Singapore,6PH57R39+J2,"40 Imbiah Road, Imbiah Lookout",4.0,NA
