"","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","business_status","name","place_id","plus_code.compound_code","plus_code.global_code","vicinity","rating","permanently_closed"
"1071",  1.313978,103.963695,  1.316138,103.964417,  1.313258,103.961719,"OPERATIONAL","Tanjong East Coast Twin Jetty","ChIJiTzg-7Aj2jERX413N-N2JGY",8X77+HF Singapore,6PH58X77+HF,"1500 East Coast Parkway, Singapore",5.0,NA
"1072",  1.316878,103.935224,  1.318161,103.936633,  1.315463,103.933935,"OPERATIONAL","Sennett Avenue Linear Park","ChIJnVOLhrci2jERGhYU_Fj8hdY",8W8P+Q3 Singapore,6PH58W8P+Q3,"Sennett Avenue",3.0,NA
"1073",  1.324992,103.935318,  1.326389,103.936600,  1.323691,103.933902,"OPERATIONAL","Kampong Chai Chee Linear Green RC","ChIJS_52pCEj2jER7b1IYOKnhSA",8WFP+X4 Singapore,6PH58WFP+X4,"Near, 221 Bedok Central, Singapore",NA,NA
"1074",  1.316148,103.972714,  1.317497,103.974063,  1.314799,103.971365,"OPERATIONAL","NSRCC Beach","ChIJDSIZZaMj2jERNn7NL4aGTHw",8X8F+F3 Singapore,6PH58X8F+F3,"Pulau Ujong",5.0,NA
"1075",  1.304487,103.928744,  1.305836,103.930093,  1.303138,103.927395,"OPERATIONAL","East Coast Park Camping D","ChIJmc9TBJci2jERpmevjkA1zao",8W3H+QF Singapore,6PH58W3H+QF,"Singapore",4.4,NA
"1076",  1.318195,103.978368,  1.319544,103.979717,  1.316846,103.977019,"OPERATIONAL","Changi Coast Walking Path","ChIJj2YvuQQj2jERp1TzdRskucE",8X9H+78 Singapore,6PH58X9H+78,"Changi Coast Walk",4.8,NA
"1077",  1.316871,103.983499,  1.318268,103.984851,  1.315570,103.982153,"OPERATIONAL","Coastal Park Connector","ChIJk4ob-zcj2jER_UGC3TOjMHA",8X8M+P9 Singapore,6PH58X8M+P9,"Coastal Park Connector",4.4,NA
"1078",  1.318204,103.984395,  1.319602,103.985766,  1.316904,103.983068,"OPERATIONAL","Park Connector - Eastern Loop, Changi Collector Drain 1 (South)","ChIJG47wQBoj2jERY_RbY-6Oxzo",8X9M+7Q Singapore,6PH58X9M+7Q,"Tanah Merah Coast Road",4.7,NA
"1079",  1.321971,104.029002,  1.323320,104.030351,  1.320622,104.027653,"OPERATIONAL","Changi Bay","ChIJCwbriG0l2jEREpB7F-pRW7U",82CH+QJ Singapore,6PH682CH+QJ,"",NA,NA
"1080",  1.304939,103.773154,  1.305998,103.774582,  1.303300,103.771884,"OPERATIONAL","Town Green","ChIJzwpAuvUa2jERKLsMivdQL8Q",8Q3F+X7 Singapore,6PH58Q3F+X7,"2 College Avenue West",4.4,NA
"1081",  1.299527,103.761119,  1.300928,103.763345,  1.298230,103.760377,"OPERATIONAL","Marsh Garden","ChIJQ5HCe-8a2jEREsHcVA6KO_s",7QX6+RC Singapore,6PH57QX6+RC,"",3.9,NA
"1082",  1.320508,103.769056,  1.321857,103.770405,  1.319159,103.767707,"OPERATIONAL","Park Connector@Clementi (This is a stretch of ulu pandan park connector)","ChIJj7VWGwkb2jERhe3RarwyrPs",8QC9+6J Singapore,6PH58QC9+6J,"",4.7,NA
"1083",  1.321695,103.768025,  1.323044,103.769374,  1.320346,103.766676,"OPERATIONAL","Sungei Ulu Pandan","ChIJRylCgGEb2jERKBIeG6VpYRs",8QC9+M6 Singapore,6PH58QC9+M6,"Singapore",4.0,NA
"1084",  1.320425,103.764639,  1.321743,103.766341,  1.319045,103.762982,"OPERATIONAL","Firefly Park","ChIJ_3Bj3IQa2jERM0aLDH-DUqA",8QC7+5V Singapore,6PH58QC7+5V,"304 Clementi Avenue 4",4.2,NA
"1085",  1.325055,103.773152,  1.326285,103.774560,  1.323587,103.771862,"OPERATIONAL","Clementi Neighbourhood Park","ChIJNxKJWoAa2jERpxRB1Mt5wt8",8QGF+27 Singapore,6PH58QGF+27,"Clementi Road",4.0,NA
